"TeamSeason","team_score1","assists1","blocks1","defensive_rebounds1","fast_break_points1","field_goals_made1","field_goals_attempted1","flagrant_fouls1","fouls1","free_throws_made1","free_throws_attempted1","offensive_rebounds1","points_in_paint1","steals1","team_turnovers1","technical_fouls1","three_point_field_goals_made1","three_point_field_goals_attempted1","total_rebounds1","total_technical_fouls1","turnover_points1","turnovers1","team_score2","assists2","blocks2","defensive_rebounds2","fast_break_points2","field_goals_made2","field_goals_attempted2","flagrant_fouls2","fouls2","free_throws_made2","free_throws_attempted2","offensive_rebounds2","points_in_paint2","steals2","team_turnovers2","technical_fouls2","three_point_field_goals_made2","three_point_field_goals_attempted2","total_rebounds2","total_technical_fouls2","turnover_points2","turnovers2","Games","Wins","Team_Stats","Opponent_Stats","Possessions"
"2008Spurs",117.505203075773,24.6436667685853,4.72491355337537,11.7659612015426,9.26453637916739,44.0991931648368,98.7599578019244,0,24.3657306772102,20.4128618220988,26.898037287516,9.26453637916739,-1.26615330515288,7.75132877057005,16.0894115118207,0.833808274125065,8.89395492400069,24.8907210720297,72.2016201816445,0.833808274125065,16.5835201187096,16.0894115118207,117.412557711981,24.6127849806547,5.71313076715322,12.8159419911816,15.0703125101123,45.0565285906841,100.427574350174,0.030881787930558,24.9216028599603,20.0113985790016,26.5583376202799,10.1909900170841,-1.26615330515288,9.17189101537572,15.3791303894179,1.11174436550009,7.28810195161168,20.4128618220988,75.4442079143531,1.11174436550009,18.2202548790292,15.3791303894179,41,22,3272.75664335664,3203.55232067511,3238.15448201587
"2008Suns",121.22180332095,31.4299064719023,5.70455545039763,9.37960559632688,18.8414884347268,45.9929783188309,91.9585308903042,0.0274257473576809,22.2971326017946,19.4722806239535,24.8203013587012,7.56950627071994,-1.12445564166492,7.87118949165443,17.3330723300543,1.06960414694956,9.76356605933441,24.7654498639859,62.4484267334395,1.06960414694956,18.2381219928578,17.3330723300543,118.012990880101,24.4911923904091,4.00415911422142,15.2212897835129,14.0419826471326,46.2946615397654,100.350809581755,0.0274257473576809,23.037627780452,18.9511914241575,25.3139648111395,9.57158582783064,-1.12445564166492,8.50198168088109,15.8520819727396,1.01475265223419,6.4724763764127,18.3752507296462,73.8849633815924,1.01475265223419,18.9786171715152,15.8520819727396,41,25,3751.38469314079,3541.03280752533,3646.20875033306
"2008SuperSonics",105.691642006083,23.3501676790738,4.9003218867781,13.0675250314083,18.2891795009259,41.5054586038582,94.4985570406552,0,22.3593922156268,18.5837343684371,24.5819425795754,8.89020145579414,-1.09788632436012,7.22998311163981,18.7444006598069,0.615887450250799,4.09699042992923,12.505193011614,71.2822779377229,0.615887450250799,15.0222982430738,18.7444006598069,119.2411659116,28.1433787049387,6.45342937001924,13.228191322778,18.2891795009259,45.3614495967328,96.6943296893754,0,21.288283606495,20.5920630105593,27.714935261286,9.1579786080771,-1.09788632436012,9.7203106278713,14.5670770841928,0.696220595935686,7.9262037075755,21.3686167521799,72.4604974077679,0.696220595935686,22.734280228823,14.5670770841928,41,7,3745.08624697337,3723.81086746988,3734.44855722162
"2008Timberwolves",110.052819062414,22.4250005311599,4.31468364650165,13.7104750082914,10.7583230396324,43.3739250779903,97.3358567358826,0.0283860766217214,27.3357917867177,16.8897155899242,23.0778802934595,9.33901920854634,-1.16382914149058,9.08354451895084,17.1451902795197,0.82319622202992,6.41525331650903,18.13870296128,70.2839257153822,0.82319622202992,17.8548421950628,17.1451902795197,121.03823071502,27.4777221698263,6.8978166190783,13.1711395524787,18.4793358807406,43.4874693844772,91.6870274881601,0,19.6999371754746,26.3706651815792,34.1484501759308,9.39579136178978,-1.16382914149058,8.94161413584224,15.8678168315423,0.965126605138527,7.6926267644865,21.0056967000738,72.7251283048502,0.965126605138527,20.9773106234521,15.8678168315423,41,7,3514.30462799496,3531.40312039312,3522.85387419404
"2008Trail Blazers",113.419905452335,23.0709781431916,5.32865172597587,13.7532798737478,8.96047022077506,42.7482898240298,97.8209473271324,0.0297690040557311,25.24411543926,20.3322297700643,26.6134896258236,10.5382274357288,-1.22052916628497,6.07287682736914,16.3431832265964,0.952608129783395,7.59109603421143,20.9573788552347,73.7973610541574,0.952608129783395,16.6706422712094,16.3431832265964,120.415621405432,25.4524984676501,5.38818973408733,14.1998149345837,15.5989581252031,44.9809651282097,98.7140174488043,0,23.577051212139,22.6542120864114,28.8163959259477,9.85354034244699,-1.22052916628497,7.53155802609997,14.0509699143051,1.19076016222924,7.79947906260155,21.582527940405,75.4048872731668,1.19076016222924,18.3674755023861,14.0509699143051,41,13,3349.34729241877,3369.0501261034,3359.19870926109
"2008Warriors",117.930404351709,22.4325583215782,4.51840629700034,13.0502205401598,20.5188803604957,44.0145931048975,97.2786296883604,0.106315442282361,25.6486004506196,19.8012511250897,25.9409679168961,9.14312803628305,-1.0897332833942,9.88733613225958,14.6715310349658,0.770786956547118,10.0999670168243,28.9709580219434,67.9887253395699,0.770786956547118,21.5820347833193,14.6715310349658,117.664615746003,25.4359695660549,6.11313793123576,13.8475863572775,14.8841619195305,43.0311752637856,91.85654213196,0.0265788605705903,22.6717680667135,23.9475533741018,31.7085806607142,9.78102068997722,-1.0897332833942,7.46865982033586,18.1799406302837,1.27578530738833,7.65471184433,21.3694038987546,74.8992290879234,1.27578530738833,16.5586301354777,18.1799406302837,41,21,3749.64587283237,3775.1311757858,3762.38852430908
"2008Wizards",116.178024140845,22.1860668434588,5.53922825263754,14.4894549555835,12.2737636545284,42.4771345478573,97.8694170742328,0,24.1102198154276,23.0023741649001,29.4453712377048,9.91230318893034,-1.19530714925336,8.71699603967697,15.9471466010144,0.962076485984415,8.22138088023045,23.5854508230725,74.0507355878913,0.962076485984415,17.4048382464453,15.9471466010144,121.075868069493,29.0080637440755,5.83076658172373,12.8859941456094,17.812991907166,44.8969026792727,96.5283407604363,0,24.2559889799707,21.8070670156467,28.6582177491721,10.6119951787372,-1.19530714925336,7.92984255114427,15.5389929402937,0.787153488532703,9.47499569530106,25.4804499621327,73.6425819271707,0.787153488532703,19.0957605551452,15.5389929402937,41,18,3424.08695652174,3436.07447154472,3430.08071403323
"200976ers",106.681241040019,20.9236688227661,5.5725007876253,30.8094995469668,19.3430075416609,40.1059311493994,87.5525604517282,0.0535817383425509,22.370375758015,21.9685127204459,29.8450282568009,13.716925015693,30.2201004251987,9.10889551823366,15.9941488952515,0.723353467624438,4.50086602077428,14.7617689133728,54.760536586087,0.723353467624438,20.0127792709428,15.9941488952515,110.967780107423,24.7279722450873,6.18869077856463,30.6219634627679,13.4490163239803,41.7133832996759,87.632933059242,0.0267908691712755,23.6831283474075,19.3430075416609,24.3529000766894,12.2166363421016,28.3447395832094,8.17121509723902,16.7978749703897,0.562608252596785,8.19800596641029,22.075676197131,51.4920505471914,0.562608252596785,19.0750988499481,16.7978749703897,41,17,3724.36154682779,3740.86844333748,3732.61499508264
"2009Bobcats",104.612119892717,23.8201305859003,4.14737668849581,30.5869030776566,11.1597175368078,39.7002176431671,87.1221958313626,0.0272853729506303,23.8747013318015,18.1447730121692,24.9661162498267,12.1692763359811,30.8324714342123,8.02189964748532,17.1352142129958,0.81856118851891,7.06691159421325,18.526768233478,52.5789136758646,0.81856118851891,19.3453294219969,17.1352142129958,109.878196872188,23.3017084998383,6.52120413520065,32.3058815735463,13.1242643892532,40.818917934143,86.2763492698931,0.0272853729506303,22.5377180572207,20.2184613564171,26.1666726596545,11.9509933523761,31.3781788932249,8.40389486879414,16.5622213810326,0.81856118851891,8.02189964748532,21.0097371719853,53.070050388976,0.81856118851891,18.4994828605274,16.5622213810326,41,12,3678.16051533742,3651.77411161001,3664.96731347371
"2009Bucks",103.200313893437,21.2702937032275,4.09650100951048,30.6712383276169,11.8430894569822,38.365307531377,87.9959928389077,0.0262596218558364,26.4171795869714,20.0098318541473,25.7081697968638,12.3682818940989,19.2220431984722,7.66780958190422,15.8608116009252,0.630230924540073,6.45986697653575,18.0928794586713,51.521378081151,0.630230924540073,18.6443315176438,15.8608116009252,108.662315239451,22.950909502001,5.80337643013984,34.347585387434,14.5740901299892,38.1289709346744,81.0897122908227,0.0525192437116728,23.1347268549919,25.4193139564496,33.0083446727863,10.4775891204787,21.0602167283808,8.42933861572348,17.331350424852,0.997865630521782,6.98505941365248,18.4079949209413,54.3574172415813,0.997865630521782,19.1170047110489,17.331350424852,41,12,3811.1849915683,3805.07091257179,3808.12795207005
"2009Bulls",105.930691344703,21.8320571186034,5.16735079730257,31.8050441573973,14.4169087244742,40.0986421870679,88.5425559117795,0.0775102619595386,23.4597726197537,19.145034704006,24.2348752393491,12.3241316515666,22.9430375400234,7.54433216406175,16.1996447495436,0.90428638952795,6.58837226656078,17.4139721869097,52.6294678705267,0.90428638952795,16.5096857973817,16.1996447495436,110.9171848641,23.3822623577941,6.09747394081703,32.6834937929388,15.0886643281235,40.7962345447038,88.3875353878605,0.0516735079730257,21.0052809910349,23.1497315719155,29.2472055127325,12.995887255216,25.3200189067826,8.70698609345483,14.4427454784607,0.697592357635847,6.17498420277657,17.8790337586669,54.5930611735017,0.697592357635847,18.9641774261004,14.4427454784607,41,13,3879.84222158439,3861.06826989619,3870.45524574029
"2009Cavaliers",109.858256338968,20.9513635133667,5.53792551199665,34.4278916065999,11.0212901815106,40.2931821734929,87.8429563971883,0.0545608424827257,23.6248447950202,20.2966334035739,27.6077862962592,12.1125070311651,23.6248447950202,7.39299415640933,14.4859036791637,1.09121684965451,8.97525858840837,23.079236370193,55.7611810173456,1.09121684965451,18.4688451804026,14.4859036791637,105.984436522695,21.0332047770907,4.69223245351441,32.4909816984631,15.2497554739218,39.2019653238384,87.8429563971883,0.0545608424827257,23.0246755277102,21.0877656195735,27.3349820838456,11.8942636612342,29.7356591530855,6.57458151916844,15.0315121039909,0.927534322206336,6.49274025544435,19.2054165539194,53.987953636657,0.927534322206336,17.2685066457827,15.0315121039909,41,27,3649.33856880734,3681.92652532391,3665.63254706562
"2009Celtics",107.174646064413,22.7625188607215,5.05236546141163,35.0709411018201,12.1471765348833,39.5320723071091,83.4715272507687,0.0537485687384216,26.3099243974574,21.2575589360457,27.9492557439792,11.7709365537143,26.766787231734,8.43852529193219,18.3282619398018,1.77370276836791,6.85294251414875,18.0057705273712,55.7910143504816,1.77370276836791,17.8176505367868,18.3282619398018,101.799789190571,20.0482161394313,5.50922829568821,30.4216899059466,11.6365651318683,36.1190381922193,85.8364642752593,0.134371421846054,24.4287244916126,22.8431417138292,29.1585985405937,11.5021937100222,26.9280329379492,7.9547881732864,15.7752049247267,1.34371421846054,6.7185710923027,19.7257247270007,50.873020310916,1.34371421846054,20.908193239246,15.7752049247267,41,27,3715.93687898089,3726.1217541835,3721.02931658219
"2009Clippers",102.166080852732,21.5971335473496,5.32815510269943,30.8826077311802,14.0704678440218,38.6161920792731,87.6300460579887,0,21.4936742249671,17.8725979415792,23.795644147978,11.483984784459,25.7613712732458,7.37147671975407,16.1913839528633,0.724215256677593,7.06109875260653,19.5020822691037,51.6262018688741,0.724215256677593,15.2602500514207,16.1913839528633,112.718931735748,25.606182289672,5.19883094972129,34.8916564735026,16.5017619200109,42.4700518380217,87.9662888557319,0,20.8211886294808,20.1745678645901,27.2615314477922,12.104740718754,31.037796714754,8.66471824953548,14.4843051335519,0.672485595486336,7.60426019511472,18.0277869251529,55.8938989171528,0.672485595486336,18.3898945534917,14.4843051335519,41,8,3879.89369771333,3852.61393501805,3866.25381636569
"2009Grizzlies",101.720465550476,19.040740980975,4.58586860246018,30.679729129909,11.853531709283,37.8401204565574,84.2083474369881,0.0268179450436268,24.002060814046,20.9179971340289,27.6493013399792,10.995357467887,27.0324886039758,8.44765268874244,17.3780283882702,0.616812736003416,5.12222750333272,14.588962103733,50.87364174776,0.616812736003416,17.6998437287937,17.3780283882702,110.141300294175,25.1820503959655,6.19494530507779,32.9860724036609,13.2748827965953,41.0046379717053,85.871060029693,0.0268179450436268,24.0556967041332,21.4543560349014,27.595665449892,11.7194419840649,29.0170165372042,8.66219624909145,16.1175849712197,0.858174241396057,6.67766831586307,18.826197420626,53.2336209115992,0.858174241396057,18.4507461900152,16.1175849712197,41,8,3737.8925,3719.80046173308,3728.84648086654
"2009Hawks",108.022919518272,19.9252473392864,5.50779194744502,31.4808108368671,15.2814227561465,39.0135262944022,87.3147017550842,0.0809969404036032,22.6521443328744,21.7881769685693,29.6448801877188,11.7985543187915,28.9969046644899,8.34268486157113,13.9044747692852,0.917965324574169,8.20768996089845,22.1661626904527,53.2149898451673,0.917965324574169,18.035318729869,13.9044747692852,110.830813452264,23.8940974190629,6.02077257000117,34.6396915126076,13.2564992460564,41.8484192085283,90.2575905897485,0.0539979602690688,22.8681361739506,19.8442503988828,25.8920219490185,13.9044747692852,30.4008516314857,7.15472973565161,15.308421736281,1.02596124511231,7.28972463632429,19.9792452995554,57.3998317660201,1.02596124511231,15.2544237760119,15.308421736281,41,16,3701.85202906977,3705.83518738846,3703.84360822911
"2009Heat",106.189556334868,23.7899209711518,5.94748024278794,31.0350332669116,9.51596838846071,40.3617636476473,90.2935636859624,0.0540680022071631,24.0061929799804,18.220916743814,24.1143289843948,11.110974453572,25.520097041781,8.24537033659238,13.0574225330299,1.00025804083252,7.24511229575986,21.7623708883832,51.0942620857692,1.00025804083252,17.4639647129137,13.0574225330299,110.298724502613,24.3846689954306,5.48790222402706,35.0901334324489,13.43589854848,39.7129476211613,85.5896474939393,0.0270340011035816,21.8164388905903,23.3033089512873,30.169945231597,12.3815725054404,29.0885851874538,6.83960227920614,16.1933666610454,0.648816026485958,7.56952030900284,19.9240588133396,57.4742863462144,0.648816026485958,15.4093806290415,16.1933666610454,41,15,3704.51902282036,3693.57196762142,3699.04549522089
"2009Hornets",107.473079101868,20.6478082388086,4.5639629396035,33.1299719410977,10.1451947271909,40.250853876985,89.0247710749164,0.0549875052964277,23.2047272350925,19.1906393484532,23.8645772986496,10.6950697801552,28.2085902170674,7.97318826798201,13.8293575820516,1.26471262181784,7.78073199944451,21.0052270232354,51.6607612259938,1.26471262181784,16.6337203521694,13.8293575820516,109.177691766057,23.6446272774639,4.39900042371421,34.9445596158798,12.7571012287712,39.728472576669,87.4026396686718,0,22.2974333977014,20.9777332705871,26.7789150793603,11.7123386281391,27.2188151217317,6.21358809849632,15.039082698573,1.01726884798391,8.743013342132,22.9572834612585,55.2624428229098,1.01726884798391,15.5064764935926,15.039082698573,41,21,3643.38553012048,3630.99431023912,3637.1899201798
"2009Jazz",107.249992279319,24.9746220378162,4.66192944705902,29.8158564636082,12.884343471817,39.6520152969635,85.5540898526215,0,25.0258520317399,23.130342256562,30.1488514241124,12.2183535508085,27.8178867005829,9.32385889411803,16.419213052554,0.640374924046568,4.81561942883019,14.8054682439567,50.9994589510687,0.640374924046568,19.211247721397,16.419213052554,111.681386753721,22.4387373385917,5.86583430426657,31.6857512418242,15.6251481467363,39.7288602878491,84.4526449832614,0,25.2563870043967,25.1795420135111,32.274896171947,12.5769635082746,28.9961765608286,9.14455391538499,16.4704430464777,0.998984881512646,7.04412416451225,19.1600177274733,53.740263625988,0.998984881512646,19.5442426819013,16.4704430464777,41,15,3918.18338389732,3889.74258610272,3903.96298500002
"2009Kings",104.036792382339,21.1661060364068,4.30497071926918,29.4685495664259,12.6330390749983,37.9503668764146,84.5875496684974,0,24.7535816357978,20.679234347918,25.4454519299661,9.94243237545501,23.6260893045606,7.40557463017139,16.8355104914277,0.948118551267617,7.45682428159126,19.8592399252001,47.3803027376709,0.948118551267617,17.2455077027867,16.8355104914277,116.157334943138,24.9585802414773,5.76558578473551,33.6710209828554,16.707386362878,42.7165844584626,86.8425343309718,0.0768744771298068,21.5248535963459,23.7285886074004,31.7235342289003,13.6580321033957,31.6210349260605,9.45556068696624,15.1955216459918,0.819994422717939,6.99557741881242,17.1430083999469,56.1439931304689,0.819994422717939,21.6273528991856,15.1955216459918,41,6,3911.25687426557,3893.67426024955,3902.46556725756
"2009Knicks",106.357804694215,22.6655953426616,2.80812685661294,31.4409917695771,13.0628043954941,39.43913879868,89.358608187219,0.0250725612197584,20.4341373941031,16.9741239457765,21.7880556999701,10.9316366918147,26.1757539134278,7.89785678422391,14.7175934359982,0.80232195903227,10.5054031510788,29.6106948005347,50.3958480517144,0.80232195903227,17.0744141906555,14.7175934359982,110.745502907673,23.7437154751112,6.31828542737912,35.7534722993755,16.6481806499196,42.7988620021276,88.2303429323299,0.0250725612197584,18.7542757923793,17.8767361496878,23.8941508424298,11.7088860896272,27.8305429539319,8.19872751886101,15.1187544155143,0.601741469274202,7.27104275372994,20.8854434960588,55.7864487139625,0.601741469274202,17.7764459048087,15.1187544155143,41,12,3999.75933404941,3977.08827425915,3988.42380415428
"2009Lakers",112.536524183943,22.7042826313067,4.4838366383745,31.879300954917,14.1253813174226,42.4798164756983,89.832241552636,0.0518362617153122,21.8230661821464,20.8381772095555,26.7475110451011,12.8294747745398,35.5596755367041,9.09726393103728,13.8921181397037,1.03672523430624,6.73871402299058,18.9202355260889,53.9356303147823,1.03672523430624,19.6200250592457,13.8921181397037,106.964126049547,23.6114172113247,5.39097121839247,31.4127745994792,14.1512994482802,40.6655473156624,87.3959372520163,0.0259181308576561,23.6373353421823,18.1167734695016,24.5444699222003,11.9223401945218,32.1903185252089,7.69768486472386,16.6653581414729,0.829380187444995,7.51625794872026,21.0455222564167,52.4842149867536,0.829380187444995,15.4731241220207,16.6653581414729,41,29,3847.91625659051,3868.68958579882,3858.30292119466
"2009Magic",108.816869302923,21.0002083926802,5.55268668027007,35.6582485865685,9.23693376670519,38.4477499520122,84.5271545830686,0.0263160506173937,22.5528553791064,20.7633639371236,28.7371272741939,9.97378318399221,22.7896998346629,7.13164971731369,14.7369883457405,1.05264202469575,11.1580054617749,28.6581791223417,54.8952815878833,1.05264202469575,14.2106673333926,14.7369883457405,105.027358014018,21.0265244432976,4.63162490866129,34.7371868149597,10.9737931074532,39.5267080273253,89.1587794917299,0.0789481518521811,23.7633937075065,19.8423021655148,26.3949987692459,11.3159017654793,23.2107566445412,7.0790176160789,13.3159216124012,1.02632597407835,6.13163979385273,16.8685884457494,55.342654448379,1.02632597407835,15.7633143198188,13.3159216124012,41,27,3790.85825191289,3809.06633053221,3799.96229122255
"2009Mavericks",106.735388864772,21.1918846780896,5.2444563092242,34.1157234401064,12.8435664715695,40.5910215361893,91.1893219481432,0.160544580894618,21.5129738398788,18.2218099315392,22.4494838950975,11.9873287067982,21.7270332810717,7.46532301159975,13.5392596554461,0.775965474323988,7.33153586085424,22.3959690347993,53.8091920298462,0.775965474323988,15.4657946261816,13.5392596554461,109.49140417013,22.4227264649484,4.65579284594393,34.784659193834,11.9605712766491,41.3134721502151,90.0655098818809,0.026757430149103,20.6299786449584,19.9610428912309,25.2590140607533,11.9605712766491,25.5801032225425,7.73289731309078,13.5392596554461,0.829480334622195,6.90341697846859,18.9175031154159,55.0667912468541,0.829480334622195,16.2952749608038,13.5392596554461,41,18,3731.02462242563,3743.53473867596,3737.27968055079
"2009Nets",108.145347970385,21.1939094755672,5.26490019925369,31.8848802883374,10.2880447771131,39.6210601729551,87.8378757732631,0.13430867855239,24.9545524750341,20.119440047148,25.8678514891903,10.7446942841912,25.4649254535332,7.54814773464432,14.3441668693953,0.67154339276195,8.78378757732631,22.9936457681692,51.7357029783807,0.67154339276195,17.4869899475212,14.3441668693953,112.496949155482,23.5577422180892,5.31862367067465,34.3561599737014,14.5321990193686,39.9702627371913,87.0588854376593,0,22.1609319611444,24.1755621394302,31.2401986312859,12.866771405319,27.6675877817924,7.54814773464432,14.6933694336315,0.698405128472428,8.38086154166914,21.4625268326719,56.3827832562934,0.698405128472428,17.0303404404431,14.6933694336315,41,15,3731.63001786778,3713.90522809124,3722.76762297951
"2009Nuggets",108.628485819608,20.9113119014287,5.09647551366479,32.023730160605,14.6063937401939,39.5108204770713,84.9850427149772,0.0525409846769565,25.1671316602622,22.8027873497991,29.5280333884496,11.8217215523152,25.6400005223548,9.22094281080587,16.7868446042876,1.26098363224696,6.80405751566587,18.4944266062887,53.2765584624339,1.26098363224696,18.730861037335,16.7868446042876,108.970002220008,23.0392217808454,5.85831979148066,31.0779924364198,13.1615166615776,38.9328696456248,87.2180345637479,0.105081969353913,24.1688529514,23.3807381812457,29.7644678194959,13.3716806002854,23.9061480280152,8.64299197935935,15.9199183571178,0.656762308461957,7.72352474751261,21.4629922405367,53.5918043704957,0.656762308461957,18.7045905449965,15.9199183571178,41,21,3813.20410287814,3799.9002662037,3806.55218454092
"2009Pacers",107.172331267513,23.0972673375399,4.44761384180199,31.9166834215677,13.9998753883995,40.4075825740988,88.8511947032716,0.0505410663841135,24.3607939971427,18.3211365642412,22.263339742202,11.2201167372732,26.5846009180437,7.63170102400114,15.2886725811943,1.44042039194724,8.03602955507405,21.808470144745,50.8695833156103,1.44042039194724,15.4150252471546,15.2886725811943,112.100085239964,23.8048422669175,5.83749316736511,33.8877850105481,13.8482521892471,40.3823120409067,85.3385905895757,0.0505410663841135,20.8229193502548,24.0828181320301,31.3607316913425,11.3464694032335,26.6856830508119,7.78332422315349,14.5810976518168,0.631763329801419,7.25264302612029,18.5485713629697,53.7504240995048,0.631763329801419,18.7254650953141,14.5810976518168,41,11,3963.18803361345,3951.168125,3957.17807930672
"2009Pistons",106.793135679919,22.5017492949895,4.66127482312976,34.1549363528139,11.2647474892303,40.9803744866825,91.6994838716896,0,23.88903346854,19.0612845445842,25.1930805916775,13.345673749556,25.9699597288658,6.90867518428161,13.262436699143,0.915607554543346,5.77110216197018,15.92602231236,56.4069744965643,0.915607554543346,15.5653284272369,13.262436699143,108.124928486528,22.5849863454025,4.2450895710646,35.2092723247123,11.0427820214622,40.0647669321391,89.0358982584726,0.0554913669420209,22.2797838272214,22.2520381437504,28.9942392272059,12.3745748280707,28.9664935437349,6.68670971651352,13.17919964873,0.721387770246272,5.74335647849917,16.5919187156643,56.1572633453252,0.721387770246272,14.6774665561645,13.17919964873,41,18,3608.59042285714,3599.73804412642,3604.16423349178
"2009Raptors",104.00947199257,23.4172603271913,4.65714053698073,32.7841644580678,9.34059260241898,39.0726197594146,87.8541935196535,0,21.3123380505898,19.4705310585635,24.3907868801194,10.9719073667851,20.8387305383545,6.81468587049723,14.9975712207854,0.894591967555621,6.39370141517694,17.9181508795699,51.9126456466835,0.894591967555621,15.6290479037659,14.9975712207854,110.587354106949,25.2853788476751,5.23599416304614,34.3365446370613,13.0242065864715,41.6511495482514,89.5118198124771,0.0263115284575183,21.7859455628251,19.1284811886158,24.4960329939495,11.8138762774257,27.1008743112438,7.20935879736001,14.2871599524324,0.631476682980438,8.15657382183066,23.0752104572435,55.0174060046707,0.631476682980438,16.8393782128117,14.2871599524324,41,15,3799.40728222997,3801.82349852507,3800.61539037752
"2009Rockets",106.953102604431,21.3852405861475,4.41154648569583,34.3508833063023,9.5224844874166,39.1121255500106,86.8590463555599,0,21.8963343863195,20.2823539647235,25.3932919664443,11.1095652353194,23.0799200288233,6.99391516024948,16.0860048685738,0.78009053710475,8.44649753968591,22.4074281864916,54.1221434708537,0.78009053710475,14.5258237943643,16.0860048685738,107.840791836308,22.9185219866637,5.86412886513226,32.6831035373197,14.3644257522047,41.2640994454719,90.087007198752,0,22.9992210077435,19.0449689748332,25.1242952295116,12.2124518567433,23.7255121974617,8.0430024342869,13.4229371729403,0.78009053710475,6.26762397053127,17.1619918163045,53.6379493443749,0.78009053710475,18.6145741957409,13.4229371729403,41,20,3722.78780712531,3712.24662045061,3717.51721378796
"2009Spurs",106.523996945597,22.7629225412265,4.45537629810482,36.0750468743518,9.42379592750656,40.3414072082946,89.6205692933933,0,21.8178427204163,17.713496070041,22.4928997352807,10.287868906533,27.2723034005204,6.6155587456708,13.1771129301524,0.378031928324045,8.12768645896698,21.8988495622001,54.1125703115276,0.378031928324045,15.2562885359347,13.1771129301524,103.661755202572,20.7107492160388,5.42745839950951,35.9400354713789,12.826083282423,39.9633752799705,89.9715989411228,0.0540045611891493,20.1437013235527,17.8755097536084,23.3569727143071,10.7469076766407,27.3803125228987,7.34462032172431,12.9070901242067,0.594050173080643,5.8594948890227,16.4173866015014,55.4356820606618,0.594050173080643,14.8512543270161,12.9070901242067,41,26,3705.621875,3701.1599077278,3703.3908913639
"2009Suns",109.956816306854,24.5218347804216,5.00033294183674,30.8101322678829,19.420485011477,41.1391028396568,84.2985422214698,0.151525240661719,22.2237019637188,20.6831953503247,27.6786106275407,11.0360883615286,36.0630072774892,7.70253306697073,17.0465895744434,1.16169351173985,6.99541527721604,19.2689597708153,50.5589219674603,1.16169351173985,16.718284886343,17.0465895744434,112.532745398104,24.4965805736446,5.35389183671408,30.8606406814368,15.657608201711,41.6946953887498,87.8846395837972,0.0252542067769532,23.5874291296743,21.617601001072,28.082677935972,12.4755781478149,29.2443714477118,9.57134436846527,14.8747277916254,0.934405650747269,7.52575361953206,19.7235354928005,52.2509538215162,0.934405650747269,20.2286196283395,14.8747277916254,41,18,3969.71747438216,3949.75518086348,3959.73632762282
"2009Thunder",103.721451616604,21.6299670819424,4.53077416982698,30.9986865517541,15.5889348555064,38.703562399878,87.8509432251198,0,22.0651261829992,22.1163213713588,27.312632989861,13.2083585967837,26.4167171935675,7.96085178992199,16.6896314052384,0.358366318517388,4.19800544548941,12.3380403946701,52.4494704744378,0.358366318517388,15.7681180147651,16.6896314052384,112.655011985359,25.5463989914538,5.73386109627822,32.8161157385209,16.2800698983614,42.9015678453674,88.1581143552776,0.0511951883596269,21.1948079808855,19.8893306777151,26.3911195993877,12.2356500179508,30.5123322623376,8.60079164441732,14.6162262766735,1.04950136137235,6.96254561690926,19.1214028523207,53.652557400889,1.04950136137235,19.6589523300967,14.6162262766735,41,8,3921.21690767519,3892.01735938425,3906.61713352972
"2009Timberwolves",107.166606667899,22.5020336726884,4.45744342442275,33.2160091325961,10.9556440793041,39.6336535810119,89.766466071357,0.0537041376436476,23.3612998749867,20.0316433410806,25.1603884860489,13.0232533785845,24.6501991784343,6.28338410430677,15.8158685360542,0.886118271120186,7.86765616479438,21.1057260939535,55.7180428052844,0.886118271120186,14.9566023337559,15.8158685360542,111.624050092322,23.8177850449577,6.71301720545595,32.7058198249814,14.6612295767158,41.0836652973904,88.9071998690586,0.0268520688218238,21.5085071262809,21.9112881586082,27.7650391617658,11.6000937310279,25.8853943442382,8.10932478419079,12.8621409656536,0.617597582901948,7.54543133893249,20.273311960477,53.2208004048548,0.617597582901948,18.5547795558803,12.8621409656536,41,13,3737.87477980035,3710.34089874176,3724.10783927106
"2009Trail Blazers",109.419656081937,21.3282735630347,5.0233696944516,32.9746334691655,9.00838922859757,40.6921008768426,89.6629395182842,0.0280635178460983,24.3310699725673,19.5322084208844,25.958754007641,13.5266156018194,25.8745634541027,6.87556187229409,15.3507442618158,0.785778499690753,8.50324590736779,21.693099295034,55.4535112638903,0.785778499690753,16.1926497971987,15.3507442618158,109.026766832092,23.124338705185,5.16368728368209,32.3852995943975,13.3582344947428,40.6640373589965,87.1933499478275,0,23.0401481516467,21.2440830094964,26.2393891861019,10.5238191922869,27.2216123107154,7.32457815783166,14.3965846550484,0.785778499690753,6.45460910460262,17.9325879036568,51.4684917297443,0.785778499690753,17.3151905110427,14.3965846550484,41,20,3561.89834963325,3564.79193548387,3563.34514255856
